Region,Park Code,Park Name,Category,Category Sort,Order,Family,Taxon Code,TSN,Taxon Record Status,Scientific Name,Common Names,Synonyms,Park Accepted,Sens?,Record Status,Occurrence,Occurrence Tags,Nativeness,Nativeness Tags,Abundance,NPS Tags,Park Tags,Internal Park Tags,References,Observations,Vouchers,ExternalLinks,T&E,State Status,Ozone,GRank,SRank
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asparagales,Orchidaceae,149609,43633,Active,Listera convallarioides,Twayblade,,Accepted,No,Approved,Present,,Native,,Rare,Management Priority,,,1,,5,,,,,G5,CO: S2
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asparagales,Orchidaceae,205473,526068,Active,Listera cordata ssp. nephrophylla,Heart-leaved Twayblade,,Accepted,No,Approved,Present,,Native,,Common,,,,1,12,13,,,,,,
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asparagales,Orchidaceae,111103,196400,Active,Platanthera dilatata var. albiflora,scentbottle,,Accepted,No,In Review,Present,,,,,,,,,,,,,,,G5T5,CO: SNR
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asparagales,Orchidaceae,111099,196398,Active,Platanthera dilatata var. dilatata,White Bog-orchid,,Accepted,No,Approved,Present,,Native,,Unknown,Exploitation Concern,,,1,8,6,,,,,G5T5,CO: SNR
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asparagales,Orchidaceae,290105,565412,Active,Platanthera huronensis,Huron green orchid,,Accepted,No,Approved,Present,,Native,,Unknown,Exploitation Concern,,,,,6,,,,,,
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asparagales,Orchidaceae,111105,196402,Active,Platanthera hyperborea var. hyperborea,northern green orchid,,Accepted,No,In Review,Present,,,,,,,,,,,,,,,G5T5,CO: SNR
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asparagales,Orchidaceae,146996,43411,Active,Platanthera obtusata,One-leaved Bog-orchid,,Accepted,No,Approved,Present,,Native,,Uncommon,,,,1,1,11,,,,,G5,CO: SNR
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asparagales,Orchidaceae,147026,43439,Active,Platanthera stricta,"Modoc bog orchid, slender bog orchid",,Accepted,No,Approved,Present,,Native,,Common,Exploitation Concern,,,,6,15,,,,,G5,CO: SNR
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asparagales,Orchidaceae,147064,43473,Active,Spiranthes romanzoffiana,Lady's Tresses,,Accepted,No,Approved,Present,,Native,,Common,,,,1,1,15,,,,,G5,CO: SNR
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asterales,Asteraceae,207757,526856,Active,Achillea millefolium var. occidentalis,Yarrow,,Accepted,No,Approved,Present,,Native,,Common,,,,5,183,18,,,,,G5T5,CO: SNA
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asterales,Asteraceae,141398,36488,Active,Agoseris aurantiaca,Burnt-orange Dandelion,,Accepted,No,Approved,Present,,Native,,Common,,,,2,,19,,,,,G5,CO: SNR
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asterales,Asteraceae,85167,182408,Active,Agoseris glauca var. agrestis,Tall False-dandelion,,Accepted,No,Approved,Present,,Native,,Unknown,,,,2,,4,,,,,G5T5?Q,CO: SNR
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asterales,Asteraceae,85168,182409,Active,Agoseris glauca var. dasycephala,"pale agoseris, pale goat-chicory",,Accepted,No,Approved,Present,,Native,,Unknown,,,,2,,11,,,,,G5T5,CO: SNR
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asterales,Asteraceae,85166,182407,Active,Agoseris glauca var. glauca,pale agoseris,,Accepted,No,Approved,Present,,Native,,Unknown,,,,2,9,12,,,,,G5T5,CO: SNR
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asterales,Asteraceae,85170,182410,Active,Agoseris glauca var. laciniata,"Arizona mountain dandelion, false agoseris",,Accepted,No,Approved,Present,,Native,,Unknown,,,,2,,6,,,,,G5T5,CO: SNR
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asterales,Asteraceae,141435,36520,Active,Ambrosia tomentosa,"Rag-weed, Skeletonleaf bursage",,Accepted,No,Approved,Present,,Non-native,,Uncommon,,,,1,,1,,,,,G4,CO: SNR
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asterales,Asteraceae,141444,36529,Active,Anaphalis margaritacea,Pearly Everlasting,Anaphalis margaritacea var. angustior,Accepted,No,Approved,Present,,Native,,Common,,,,1,15,16,,,,,G5,CO: SNR
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asterales,Asteraceae,133768,36726,Active,Antennaria corymbosa,"flattop pussytoes, flat-top pussytoes, meadow everlasting",,Accepted,No,Approved,Present,,Native,,Common,,,,1,11,10,,,,,G5,CO: SNR
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asterales,Asteraceae,88640,185151,Active,Antennaria media,Rocky Mountain pussytoes,,Accepted,No,Approved,Present,,Native,,Common,,,,1,5,4,,,,,G5,CO: SNR
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asterales,Asteraceae,89846,185162,Active,Antennaria microphylla,"littleleaf pussytoes, Rocky Mountain pussytoes, small leaf everlasting, smallleaf pussytoes",,Accepted,No,Approved,Present,,Native,,Unknown,,,,1,7,6,,,,,G5,CO: SNR
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asterales,Asteraceae,135784,36749,Active,Antennaria parvifolia,"little-leaf pussytoes, Rocky Mountain pussytoes, small leaf pussytoes, smalleaf pussytoes, small-leaf pussytoes",,Accepted,No,Approved,Present,,Native,,Unknown,,,,3,21,6,,,,,G5,CO: SNR
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asterales,Asteraceae,205034,525241,Active,Antennaria pulcherrima ssp. anaphaloides,,,Accepted,No,Approved,Present,,Native,,Common,,,,1,3,6,,,,,,
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asterales,Asteraceae,135790,36754,Active,Antennaria rosea,Pussytoes,,Accepted,No,Approved,Present,,Native,,Common,,,,2,42,31,,,,,G5,CO: SNR
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asterales,Asteraceae,135798,36761,Active,Antennaria umbrinella,"brown everlasting, umber pussytoes",,Accepted,No,Approved,Present,,Native,,Common,,,,1,14,8,,,,,G5,CO: SNR
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asterales,Asteraceae,139495,36330,Active,Anthemis cotula,Mayweed chamomile,,Accepted,No,Approved,Present,,Non-native,,Common,,,,,2,,,,,,G5,CO: SNA
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asterales,Asteraceae,141463,36546,Active,Arctium minus,Common Burdock,,Accepted,No,Approved,Present,,Non-native,,Uncommon,,,,,1,,,,,,GNR,CO: SNA
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asterales,Asteraceae,94145,184938,Active,Arnica chamissonis ssp. foliosa,Chamisso arnica,,Accepted,No,Approved,Present,,Native,,Common,,,,1,2,5,,,,,G5T5,CO: SNR
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asterales,Asteraceae,141480,36561,Active,Arnica cordifolia,Heartleaf Arnica,,Accepted,No,Approved,Present,,Native,,Common,,,,1,58,24,,RT,,,G5,CO: SNR
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asterales,Asteraceae,141483,36564,Active,Arnica fulgens,Meadow Arnica,,Accepted,No,Approved,Present,,Native,,Common,,,,1,,5,,,,,G5,CO: SNR
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asterales,Asteraceae,141485,36566,Active,Arnica latifolia,broadleaf arnica,,Accepted,No,Approved,Present,,Native,,Common,,,,2,2,7,,,,,G5,CO: SNR
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asterales,Asteraceae,141491,36571,Active,Arnica mollis,Rayless Arnica,,Accepted,No,Approved,Present,,Native,,Common,,,,1,32,16,,,,,G5,CO: SNR
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asterales,Asteraceae,94149,184941,Active,Arnica parryi ssp. parryi,Rayless Arnica,,Accepted,No,Approved,Present,,Native,,Common,,,,1,1,6,,,,,G5T5,CO: SNR
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asterales,Asteraceae,141495,36575,Active,Arnica rydbergii,Rydberg Arnica,,Accepted,No,Approved,Present,,Native,,Common,,,,1,3,14,,,,,G5,CO: SNR
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asterales,Asteraceae,86024,183725,Active,Artemisia arbuscula ssp. longiloba,little sagebrush,,Accepted,No,In Review,Present,,,,,,,,,,,,,,,G5T4,CO: SNR
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asterales,Asteraceae,133567,35433,Active,Artemisia arctica ssp. arctica,Arctic Mountain-sage,,Accepted,No,Approved,Present,,Native,,Common,,,,1,63,10,,,,,,
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asterales,Asteraceae,200620,523668,Active,Artemisia campestris ssp. borealis,Sagewort,,Accepted,No,Approved,Present,,Native,,Uncommon,,,,1,,1,,,,,,
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asterales,Asteraceae,221912,531551,Active,Artemisia campestris ssp. borealis var. borealis,field sagewort,,Accepted,No,Approved,Present,,Native,,Common,,,,1,,2,,,,,,
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asterales,Asteraceae,221916,531553,Active,Artemisia campestris ssp. borealis var. scouleriana,Field sagewort,Oligosporus pacificus,Accepted,No,Approved,Present,,Native,,Uncommon,,,,1,8,5,,,,,,
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asterales,Asteraceae,133591,35455,Active,Artemisia cana ssp. cana,silver sagebrush,,Accepted,No,In Review,Present,,,,,,,,,,,,,,,G5T5,CO: SNR
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asterales,Asteraceae,86028,183729,Active,Artemisia cana ssp. viscidula,"Coaltown sagebrush, mountain silver sagebrush, silver sagebrush",Seriphidium canum,Accepted,No,Approved,Present,,Native,,Common,,,,2,2,2,,,,,G5T4?,CO: SNR
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asterales,Asteraceae,133599,35462,Active,Artemisia dracunculus,Wild Tarragon,,Accepted,No,Approved,Present,,Native,,Common,,,,1,,2,,,,,G5,CO: SNR
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asterales,Asteraceae,133602,35465,Active,Artemisia frigida,Silver Sage,,Accepted,No,Approved,Present,,Native,,Common,,,,4,59,13,,,,,G5,CO: SNR
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asterales,Asteraceae,133612,35474,Active,Artemisia ludoviciana,"cudweed sagewort, gray sagewort, Louisiana sagewort, Louisiana wormwood, mugwort wormwood, prairie sage, white sagebrush",,Accepted,No,Approved,Present,,Native,,Common,,,,4,84,19,,,,"O, BI",G5,CO: SNR
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asterales,Asteraceae,133624,35485,Active,Artemisia pattersonii,Patterson Mountain-sage,,Accepted,No,Approved,Present,,Native,,Common,Management Priority,,,1,1,12,,,,,G3G4,CO: S2S3
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asterales,Asteraceae,133633,35493,Active,Artemisia scopulorum,Rocky Mountain-sage,,Accepted,No,Approved,Present,,Native,,Common,,,,2,23,21,,,,,G4G5,CO: SNR
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asterales,Asteraceae,86039,183739,Active,Artemisia tridentata ssp. spiciformis,Subalpine Big Sagebrush,,Accepted,No,Approved,Present,,Native,,Unknown,,,,1,,1,,,,,,
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asterales,Asteraceae,86041,183740,Active,Artemisia tridentata ssp. vaseyana,Mountain Sagebrush,,Accepted,No,Approved,Present,,Native,,Common,,,,2,23,2,,,,,G5T4T5,CO: SNR
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asterales,Asteraceae,102172,193336,Active,Aster lanceolatus ssp. hesperius,Siskiyou aster,,Accepted,No,Approved,Present,,Native,,Unknown,,,,1,6,1,,,,,,
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asterales,Asteraceae,135834,36794,Active,Bahia dissecta,Ragleaf Bahia,,Accepted,No,Approved,Present,,Native,,Common,,,,,,7,,,,,G5,CO: SNR
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asterales,Asteraceae,136729,36878,Active,Brickellia grandiflora,Tasselflower brickellia,,Accepted,No,Approved,Present,,Native,,Common,,,,,7,9,,,,,G5,CO: SNR
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asterales,Asteraceae,202000,523745,Active,Carduus nutans ssp. macrolepis,Musk Thistle,,Accepted,No,Approved,Present,,Non-native,,Abundant,,,,,26,8,,,,,GNRTNR,CO: SNA
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asterales,Asteraceae,151841,501347,Active,Centaurea biebersteinii,Spotted Knapweed,,Accepted,No,Approved,Present,,Non-native,,Uncommon,,,,,7,,,,,,,
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asterales,Asteraceae,136818,36958,Active,Centaurea diffusa,Diffuse knapweed,,Accepted,No,Approved,Present,,Non-native,,Uncommon,,,,,8,2,,,,,GNR,CO: SNA
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asterales,Asteraceae,137368,37094,Active,Chrysothamnus viscidiflorus ssp. lanceolatus,Rabbitbrush,,Accepted,No,Approved,Present,,Native,,Common,,,,2,,11,,,,,G5T5,CO: SNR
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asterales,Asteraceae,139500,36335,Active,Cirsium arvense,Canada Thistle,,Accepted,No,Approved,Present,,Non-native,,Common,,,,2,14,11,,,,,G5,CO: SNA
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asterales,Asteraceae,140051,36353,Active,Cirsium centaureae,American Thistle,,Accepted,No,Approved,Present,,Native,,Common,,,,1,,14,,,,,G3G5,CO: SNR
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asterales,Asteraceae,140055,36357,Active,Cirsium coloradense,Colorado Thistle,,Accepted,No,Approved,Present,,Native,,Common,,,,1,6,4,,,,,,
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asterales,Asteraceae,140064,36365,Active,Cirsium eatonii,"Eaton's thistle, mountaintop thistle",,Accepted,No,Approved,Present,,Native,,Unknown,,,,1,1,7,,,,,G5,CO: SNR
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asterales,Asteraceae,140094,36392,Active,Cirsium ochrocentrum,yellowspine thistle,,Accepted,No,Approved,Present,,Native,,Unknown,,,,1,,4,,,,,G5,CO: SNR
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asterales,Asteraceae,140097,36395,Active,Cirsium parryi,"Cloudcroft thistle, Gila thistle, Mogollon thistle, pale thistle, Parry's thistle",,Accepted,No,Approved,Present,,Native,,Common,,,,1,1,1,,,,,G4,CO: SNR
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asterales,Asteraceae,140118,36413,Active,Cirsium scariosum,meadow thistle,,Accepted,No,Approved,Present,,Native,,Unknown,,,,2,,2,,,,,G5,CO: SNR
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asterales,Asteraceae,140119,36414,Active,Cirsium scopulorum,mountain thistle,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,12,2,,,,,,
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asterales,Asteraceae,210363,527384,Active,Cirsium tioganum var. coloradense,"Colorado thistle, stemless thistle",,Accepted,No,In Review,Present,,,,,,,,,,,,,,,G4G5T3T5,CO: SNR
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asterales,Asteraceae,140129,36423,Active,Cirsium undulatum,Purple Thistle,,Accepted,No,Approved,Present,,Native,,Common,,,,1,4,1,,,,,G5,CO: SNR
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asterales,Asteraceae,140134,36428,Active,Cirsium vulgare,Bull Thistle,,Accepted,No,Approved,Present,,Non-native,,Rare,,,,1,2,1,,,,,GNR,CO: SNA
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asterales,Asteraceae,138585,37113,Active,Conyza canadensis,Horseweed,,Accepted,No,Approved,Present,,Non-native,,Common,,,,1,,,,,,,G5,CO: SNR
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asterales,Asteraceae,138685,37203,Active,Crepis runcinata,"dandelion hawksbeard, fiddleleaf hawksbeard, fiddle-leaf hawksbeard, fiddle-leaf hawk's-beard",,Accepted,No,Approved,Present,,Native,,Common,,,,,,8,,,,,G5,CO: SNR
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asterales,Asteraceae,221144,531865,Active,Ericameria nauseosa ssp. nauseosa var. glabrata,"green rubber rabbitbrush, rubber rabbitbrush",,Accepted,No,Approved,Present,,Native,,Common,,,,1,1,1,,,,,,
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asterales,Asteraceae,216424,531201,Active,Ericameria parryi var. parryi,Rabbitbrush,,Accepted,No,Approved,Present,,Native,,Common,,,,1,,2,,,,,G5TNR,CO: SNR
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asterales,Asteraceae,135977,35803,Active,Erigeron,"daisy, fleabane",,Undecided,No,In Review,,,,,,,,,,,1,,,,,,
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asterales,Asteraceae,205456,525649,Active,Erigeron acris ssp. debilis,bitter fleabane,,Accepted,No,In Review,Present,,,,,,,,,,,,,,,G5T4Q,CO: SNR
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asterales,Asteraceae,135988,35813,Active,Erigeron acris ssp. politus,Bitter fleabane,,Accepted,No,Approved,Present,,Native,,Common,,,,1,,4,,,,,G5T5,CO: SNR
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asterales,Asteraceae,136021,35843,Active,Erigeron compositus,Cut-leaved Daisy,,Accepted,No,Approved,Present,,Native,,Common,,,,1,9,23,,,,,G5,CO: SNR
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asterales,Asteraceae,136023,35845,Active,Erigeron coulteri,Coulter Daisy,,Accepted,No,Approved,Present,,Native,,Common,,,,1,1,8,,,,,G5,CO: SNR
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asterales,Asteraceae,136031,35852,Active,Erigeron divergens,Spreading Daisy,,Accepted,No,Approved,Present,,Native,,Unknown,,,,2,1,6,,,,,G5,CO: SNR
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asterales,Asteraceae,136032,35853,Active,Erigeron eatonii,"Eaton's daisy, Eaton's fleabane",,Accepted,No,Approved,Present,,Native,,Common,,,,1,,3,,,,,G5,CO: SNR
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asterales,Asteraceae,136036,35857,Active,Erigeron elatior,"Beautiful Daisy, Tall Fleabane",,Accepted,No,Approved,Present,,Native,,Common,,,,1,2,9,,,,,G4,CO: S4
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asterales,Asteraceae,136042,35862,Active,Erigeron eximius,Pale Daisy,,Accepted,No,Approved,Present,,Native,,Common,,,,1,8,17,,,,,G4,CO: SNR
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asterales,Asteraceae,136045,35865,Active,Erigeron flagellaris,Whiplash Daisy,,Accepted,No,Approved,Present,,Native,,Common,,,,1,5,18,,,,,G5,CO: SNR
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asterales,Asteraceae,136852,35869,Active,Erigeron formosissimus,Greenes Daisy,,Accepted,No,Approved,Present,,Native,,Common,,,,1,1,23,,,,,G5,CO: SNR
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asterales,Asteraceae,136857,35873,Active,Erigeron glabellus,"smooth fleabane, streamside fleabane",,Accepted,No,Approved,Present,,Native,,Unknown,,,,1,,3,,,,,G5,CO: SNR
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asterales,Asteraceae,136878,35892,Active,Erigeron leiomerus,"glaber daisy, rockslide yellow fleabane",,Accepted,No,Approved,Present,,Native,,Unknown,,,,1,11,1,,,,,G4,CO: SNR
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asterales,Asteraceae,136883,35897,Active,Erigeron lonchophyllus,Spearleaf Fleabane,Trimorpha lonchophylla var. laurentiana,Accepted,No,Approved,Present,,Native,,Unknown,,,,2,1,8,,,,,G5,CO: SNR
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asterales,Asteraceae,136888,35900,Active,Erigeron melanocephalus,Black-headed Daisy,,Accepted,No,Approved,Present,,Native,,Common,,,,1,15,13,,,,,G4,CO: S4
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asterales,Asteraceae,136913,35923,Active,Erigeron peregrinus ssp. callianthemus,Subalpine Daisy,,Accepted,No,Approved,Present,,Native,,Common,,,,1,95,17,,,,,G5T4T5,CO: SNR
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asterales,Asteraceae,136916,35926,Active,Erigeron pinnatisectus,Pinnate-leaved Daisy,,Accepted,No,Approved,Present,,Native,,Common,,,,1,24,9,,,,,G4,CO: S4
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asterales,Asteraceae,136925,35934,Active,Erigeron pumilus,Dwarf Daisy,,Accepted,No,Approved,Unconfirmed,,Native,,,,,,1,1,1,,,,,G5,CO: SNR
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asterales,Asteraceae,136940,35948,Active,Erigeron simplex,Arctic Fleabane,,Accepted,No,Approved,Present,,Native,,Common,,,,1,52,16,,,,,G4,CO: SNR
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asterales,Asteraceae,136943,35950,Active,Erigeron speciosus,"aspen fleabane, Oregon daisy, Oregon fleabane, threenerve fleabane",,Accepted,No,Approved,Present,,Native,,Unknown,,,,1,7,1,,,,,G5,CO: SNR
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asterales,Asteraceae,209007,527963,Active,Erigeron speciosus var. macranthus,Aspen Daisy,,Accepted,No,Approved,Present,,Native,,Common,,,,,,1,,,,,G5T4T5,CO: SNR
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asterales,Asteraceae,209019,527969,Active,Erigeron subtrinervis var. subtrinervis,Dryland Daisy,,Accepted,No,Approved,Present,,Native,,Common,,,,1,1,2,,,,,G5T3T5,CO: SNR
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asterales,Asteraceae,136960,35966,Active,Erigeron ursinus,"bear daisy, Bear River fleabane",,Accepted,No,Approved,Present,,Native,,Common,,,,2,3,3,,,,,G4,CO: SNR
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asterales,Asteraceae,136965,35970,Active,Erigeron vetensis,Early Blue Daisy,,Accepted,No,Approved,Present,,Native,,Common,,,,2,2,10,,,,,G4,CO: SNR
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asterales,Asteraceae,170623,508084,Active,Eucephalus engelmannii,Engelmann's aster,,Accepted,No,Approved,Present,,Native,,Common,,,,1,2,3,,,,,G5,CO: SNR
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asterales,Asteraceae,181551,513443,Active,Eurybia glauca,gray aster,,Accepted,No,Approved,Present,,Native,,Common,,,,,4,8,,,,,G4G5,CO: SNR
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asterales,Asteraceae,159933,502619,Active,Filago arvensis,"Field fluffweed, field cottonrose",,Accepted,No,Approved,Present,,Non-native,,Occasional,,,,,1,,,,,,,
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asterales,Asteraceae,140496,37398,Active,Gaillardia aristata,Blanketflower,,Accepted,No,Approved,Present,,Native,,Common,,,,,2,11,,,,,G5,CO: SNR
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asterales,Asteraceae,158128,502816,Active,Gnaphalium uliginosum,"low cudweed, marsh cudweed",,Accepted,No,Approved,Present,,Native,,Common,,,,,,2,,,,,G5,CO: SNR
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asterales,Asteraceae,141106,37469,Active,Grindelia revoluta,rolled gumweed,,Accepted,No,Approved,Present,,Native,,Unknown,,,,,,1,,,,,G3G5,CO: SNR
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asterales,Asteraceae,141110,37472,Active,Grindelia squarrosa,"curlycup gumweed, curlytop gumweed, gumweed, rosinweed, tarweed",,Accepted,No,Approved,Present,,Native,,Unknown,,,,1,,1,,,,,G5,CO: SNR
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asterales,Asteraceae,141111,37473,Active,Grindelia subalpina,Mountain Gumweed,,Accepted,No,Approved,Present,,Native,,Common,,,,1,12,18,,,,,G4,CO: S3
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asterales,Asteraceae,142051,37597,Active,Helianthella quinquenervis,Aspen Sunflower,,Accepted,No,Approved,Present,,Native,,Common,,,,,,8,,,,,G5,CO: SNR
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asterales,Asteraceae,142204,36616,Active,Helianthus annuus,Common Sunflower,,Accepted,No,Approved,Present,,Native,,Common,,,,,,1,,,,,G5,CO: SNR
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asterales,Asteraceae,133715,36679,Active,Helianthus pumilus,Dwarf Sunflower,,Accepted,No,Approved,Present,,Native,,Common,,,,,10,11,,,,,G4?,CO: SNR
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asterales,Asteraceae,214125,528364,Active,Heliomeris multiflora var. multiflora,"showy goldeneye, showy goldeneyes",,Accepted,No,Approved,Present,,Native,,Unknown,,,,,,1,,,,,G4G5T4T5,CO: SNR
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asterales,Asteraceae,142127,37665,Active,Heterotheca fulcrata,"mountain camphorweed, rockyscree false goldenaster, rockyscree falsegoldenaster",,Accepted,No,Approved,Present,,Native,,Common,,,,1,,14,,,,,G4G5,CO: SNR
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asterales,Asteraceae,160256,502974,Active,Heterotheca pumila,alpine false goldenaster,,Accepted,No,Approved,Present,,Native,,Common,,,,,4,2,,,,,G4,CO: S4
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asterales,Asteraceae,142153,37689,Active,Heterotheca villosa,"hairy false goldaster, hairy false goldenaster, hairy goldaster, hairy goldenaster",,Accepted,No,Approved,Present,,Native,,Common,,,,1,36,9,,,,,G5,CO: SNR
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asterales,Asteraceae,142158,37693,Active,Hieracium albiflorum,"white hawkweed, whiteflower hawkweed",,Accepted,No,Approved,Present,,Native,,Unknown,,,,,2,9,,,,,G5,CO: SNR
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asterales,Asteraceae,142162,37697,Active,Hieracium aurantiacum,Orange Hawkweed,,Accepted,No,Approved,Present,,Non-native,,Rare,,,,,,,,,,,GNR,CO: SNA
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asterales,Asteraceae,211283,528463,Active,Hieracium gracile var. gracile,slender hawkweed,,Accepted,No,Approved,Present,,Native,,Common,,,,,6,5,,,,,G5T5,CO: SNR
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asterales,Asteraceae,137441,36041,Active,Iva xanthifolia,Horseweed,,Accepted,No,Approved,Unconfirmed,,Non-native,,,,,,1,,,,,,,G5,CO: SNR
,ROMO,Rocky Mountain National Park,Vascular Plant,6,Asterales,Asteraceae,142182,36597,Active,Lactuca biennis,"tall blue lettuce, wild blue lettuce",,Accepted,No,Approved,Present,,Native,,Uncommon,,,,,,3,,,,,G5,CO: SNR
